"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"Binance to Train Law Enforcement on How to Stop Crypto Crime 
#NFTs #Crypto #Blockchain",FALSE,0,NA,2022-10-03 18:18:00,FALSE,NA,"1577000027230277639",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","turbolamer1",0,FALSE,FALSE,NA,NA
"Binance to Train Law Enforcement on How to Stop Crypto Crime https://t.co/IpGBpuIUdP",FALSE,0,NA,2022-10-03 18:17:23,FALSE,NA,"1576999871051169793",NA,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>","just4krypto",0,FALSE,FALSE,NA,NA
"Binance to Train Law Enforcement on How to Stop Crypto Crime  https://t.co/UoRRb1881t",FALSE,0,NA,2022-10-03 18:16:38,FALSE,NA,"1576999684316565516",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","chainoid",0,FALSE,FALSE,NA,NA
"RT @Cointelegraph: Binance 🤝 Kazakhstan 

The crypto exchange has signed an MoU with the country as part of its global law enforcement trai…",FALSE,0,NA,2022-10-03 18:14:14,FALSE,NA,"1576999080533762048",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SHAIKHJ58447345",16,TRUE,FALSE,NA,NA
"Binance to Train Law Enforcement on How to Stop Crypto Crime https://t.co/YHI7zfcai0",FALSE,0,NA,2022-10-03 18:10:04,FALSE,NA,"1576998030062096399",NA,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>","worldnews_guru",0,FALSE,FALSE,NA,NA
"Binance to Train Law Enforcement on How to Stop Crypto Crime - https://t.co/tQVIE5azp7 #investing #trading #crypto",FALSE,0,NA,2022-10-03 18:10:02,FALSE,NA,"1576998020943679513",NA,"<a href=""http://cryptonewswire.com/"" rel=""nofollow"">CryptoNewswire</a>","CryptoNewswire",0,FALSE,FALSE,NA,NA
"Binance to Train Law Enforcement on How to Stop Crypto Crime  https://t.co/FEh9cm2mZo https://t.co/0iKnEdYj9A",FALSE,0,NA,2022-10-03 18:09:09,FALSE,NA,"1576997800319094784",NA,"<a href=""https://globalsocialpost.com"" rel=""nofollow"">Global Social Post</a>","worldnews_guru",0,FALSE,FALSE,NA,NA
"Binance to Train Law Enforcement on How to Stop Crypto Crime 
Denis Darnel - #AkilliGundem

https://t.co/uusd2ShIXq https://t.co/jdNHpdIOe1",FALSE,0,NA,2022-10-03 18:08:29,FALSE,NA,"1576997632937005057",NA,"<a href=""http://www.akilligundem.com"" rel=""nofollow"">Akıllı Gündem Haber</a>","akilligundem",0,FALSE,FALSE,NA,NA
"Crypto hoes being hoes. 

How much money do this lowlife family need with their cult fanbase blindly supporting the… https://t.co/BDbYAZqBao",FALSE,0,NA,2022-10-03 18:08:27,TRUE,NA,"1576997623721914368",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Ade__Star",0,FALSE,FALSE,NA,NA
"📰 Binance to Train Law Enforcement on How to Stop Crypto Crime 

Powered by https://t.co/PtyRcaV0eT

https://t.co/Ffr2OjvsBd",FALSE,0,NA,2022-10-03 18:08:25,FALSE,NA,"1576997616889597973",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","PiQNews",0,FALSE,FALSE,NA,NA
"Binance to Train Law Enforcement on How to Stop Crypto Crime https://t.co/PFCIDlwTDR",FALSE,1,NA,2022-10-03 18:06:52,FALSE,NA,"1576997227288993792",NA,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>","Singaporecrypt0",0,FALSE,FALSE,NA,NA
"Binance to Train Law Enforcement on How to Stop Crypto Crime - CoinDesk https://t.co/u6Ew93zHej",FALSE,0,NA,2022-10-03 18:06:04,FALSE,NA,"1576997025593589760",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","wchacon",0,FALSE,FALSE,NA,NA
"🌐  Binance to Train Law Enforcement on How to Stop Crypto Crime  🌐

#binance #crypto #cryptonews 
https://t.co/bvwCDiHOZ0",FALSE,0,NA,2022-10-03 18:05:08,FALSE,NA,"1576996787734429696",NA,"<a href=""https://www.seanode.io"" rel=""nofollow"">seanode</a>","seanode_news",0,FALSE,FALSE,NA,NA
"Binance to Train Law Enforcement on How to Stop Crypto Crime https://t.co/vSxLC4sWUj",FALSE,0,NA,2022-10-03 18:03:41,FALSE,NA,"1576996423169724417",NA,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>","inftdaily",0,FALSE,FALSE,NA,NA
"reminder that laws are relative to your jurisdiction, snowden + assange are ""criminals"", and paying for weed/early… https://t.co/CiFNnyMGFS",FALSE,0,NA,2022-10-03 18:03:26,TRUE,NA,"1576996363543646208",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","iansagstette",0,FALSE,FALSE,NA,NA
"Binance to Train Law Enforcement on How to Stop Crypto Crime https://t.co/WvkH6vNnul",FALSE,0,NA,2022-10-03 18:02:43,FALSE,NA,"1576996180478857217",NA,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>","cryptonewschart",0,FALSE,FALSE,NA,NA
"Kim Kardashian pays $1.26 million fine for paid crypto ad, SEC says

#CryptoNews #Crypto
https://t.co/GSSQztc3BB",FALSE,0,NA,2022-10-03 18:01:45,FALSE,NA,"1576995939180580886",NA,"<a href=""https://twitter.com/DeFiMediaCo"" rel=""nofollow"">Crypto Newsss</a>","818MediaCo",0,FALSE,FALSE,NA,NA
"Binance to Train Law Enforcement on How to Stop Crypto Crime  #crypto #binance",FALSE,0,NA,2022-10-03 18:00:12,FALSE,NA,"1576995549147906049",NA,"<a href=""https://binarybits.co"" rel=""nofollow"">Crypto Crawle by Twitter</a>","crypto_crawle",0,FALSE,FALSE,NA,NA
"#Binance to Train Law Enforcement on How to Stop Crypto Crime. #CryptoNews via @coinjupiter",FALSE,0,NA,2022-10-03 18:00:02,FALSE,NA,"1576995506303209477",NA,"<a href=""https://coinjupiter.com"" rel=""nofollow"">coinjupiter</a>","coinjupiter",0,FALSE,FALSE,NA,NA
"#BinanceCrimeLawEnforcementCoinDeskTV Binance to Train Law Enforcement on How to Stop Crypto Crime https://t.co/A5yDqb88x2",FALSE,0,NA,2022-10-03 17:59:35,FALSE,NA,"1576995394072248321",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","Cryptoracket",0,FALSE,FALSE,NA,NA
"Binance to Train Law Enforcement on How to Stop Crypto Crime https://t.co/CgvpyWOZ4i",FALSE,0,NA,2022-10-03 17:59:35,FALSE,NA,"1576995392801361920",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","Arifai777",0,FALSE,FALSE,NA,NA
"Binance to Train Law Enforcement on How to Stop Crypto Crime https://t.co/lHcLqriXCj https://t.co/vB5ojxTVFy",FALSE,0,NA,2022-10-03 17:59:34,FALSE,NA,"1576995388665778176",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","SixDCoin",0,FALSE,FALSE,NA,NA
"Binance to Train Law Enforcement on How to Stop Crypto Crime https://t.co/lI5mc14FU6",FALSE,0,NA,2022-10-03 17:59:07,FALSE,NA,"1576995275171831808",NA,"<a href=""https://chainparrot.com"" rel=""nofollow"">Chainparrot</a>","chainparrot",0,FALSE,FALSE,NA,NA
"@binance‘s Matthew Price, joined “First Mover” to discuss how the cryptocurrency exchange plans to work with law-en… https://t.co/NLXZ5pWS9A",FALSE,0,"binance",2022-10-03 17:58:10,TRUE,NA,"1576995035744276487","877807935493033984","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","BogdanDuman",0,FALSE,FALSE,NA,NA
"RT @CoinDesk: @binance‘s Matthew Price, joined “First Mover” to discuss how the cryptocurrency exchange plans to work with law-enforcement…",FALSE,0,NA,2022-10-03 17:56:46,FALSE,NA,"1576994684978593792",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ElonMartians",4,TRUE,FALSE,NA,NA
"(Binance to Train Law Enforcement on How to Stop Crypto Crime) Read the full articles on BSCDesk : Binance Smart Ch… https://t.co/8QIy6h5yyh",FALSE,0,NA,2022-10-03 17:55:47,TRUE,NA,"1576994435031867392",NA,"<a href=""https://www.bscdesk.com/"" rel=""nofollow"">BSCDESK</a>","BSCDESKNEWS",0,FALSE,FALSE,NA,NA
"Matthew Price, head of intelligence and investigations of the Americas, joined CoinDesk TV’s “First Mover,” to disc… https://t.co/lTq8ukrCb5",FALSE,0,NA,2022-10-03 17:55:22,TRUE,NA,"1576994331734544384",NA,"<a href=""https://daytimedev.com"" rel=""nofollow"">aiodev-stagging</a>","TheCryptoRss",0,FALSE,FALSE,NA,NA
"coindesk: binance to train law enforcement on how to stop crypto crime https://t.co/jo4ceYZkHn",FALSE,0,NA,2022-10-03 17:55:11,FALSE,NA,"1576994284808548352",NA,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">thecryptofeed_all</a>","bitcoinpartyall",0,FALSE,FALSE,NA,NA
"@binance‘s Matthew Price, joined “First Mover” to discuss how the cryptocurrency exchange plans to work with law-en… https://t.co/JMswQxCIXn",FALSE,26,"binance",2022-10-03 17:51:41,TRUE,NA,"1576993404680114176","877807935493033984","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","CoinDesk",4,FALSE,FALSE,NA,NA
"RT @Cointelegraph: Binance 🤝 Kazakhstan 

The crypto exchange has signed an MoU with the country as part of its global law enforcement trai…",FALSE,0,NA,2022-10-03 17:50:40,FALSE,NA,"1576993146956705792",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DineshSJ4",16,TRUE,FALSE,NA,NA
"🟩 TRENDING NEWS

How Binance is Training Law Enforcement Around the World to Combat Crypto Crime [… https://t.co/F1Z5ylTS6l",FALSE,0,NA,2022-10-03 17:49:37,TRUE,NA,"1576992886524092417",NA,"<a href=""https://www.make.com"" rel=""nofollow"">Make (formerly Integromat)</a>","365cryptonews",0,FALSE,FALSE,NA,NA
"COINDESK: Binance to Train Law Enforcement on How to Stop Crypto Crime 

https://t.co/CrVHlttnmu",FALSE,3,NA,2022-10-03 17:49:02,FALSE,NA,"1576992736716242944",NA,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">MadNews.io</a>","MadNews_io",0,FALSE,FALSE,NA,NA
"RT @Cointelegraph: Binance 🤝 Kazakhstan 

The crypto exchange has signed an MoU with the country as part of its global law enforcement trai…",FALSE,0,NA,2022-10-03 17:47:41,FALSE,NA,"1576992396612542464",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CRYPTOBOYMOON",16,TRUE,FALSE,NA,NA
"RT @Cointelegraph: Binance 🤝 Kazakhstan 

The crypto exchange has signed an MoU with the country as part of its global law enforcement trai…",FALSE,0,NA,2022-10-03 17:46:28,FALSE,NA,"1576992091195920385",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","HottestTrader",16,TRUE,FALSE,NA,NA
"@TheDustyBC Indeed, #Binance continues to make moves that deserve to be congratulated. There are many ""crime"" event… https://t.co/PhgXfPl3ZY",FALSE,0,"TheDustyBC",2022-10-03 17:46:22,TRUE,"1576956993067261957","1576992067359715329","913778551555608576","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","BNBChainRadar",0,FALSE,FALSE,NA,NA
"RT @Cointelegraph: Binance 🤝 Kazakhstan 

The crypto exchange has signed an MoU with the country as part of its global law enforcement trai…",FALSE,0,NA,2022-10-03 17:46:03,FALSE,NA,"1576991987651051520",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kamran53589493",16,TRUE,FALSE,NA,NA
"RT @Cointelegraph: Binance 🤝 Kazakhstan 

The crypto exchange has signed an MoU with the country as part of its global law enforcement trai…",FALSE,0,NA,2022-10-03 17:45:25,FALSE,NA,"1576991829651689472",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BitcoinUniv3RS3",16,TRUE,FALSE,NA,NA
"Binance 🤝 Kazakhstan 

The crypto exchange has signed an MoU with the country as part of its global law enforcement… https://t.co/AtjoD0EllE",FALSE,34,NA,2022-10-03 17:45:01,TRUE,NA,"1576991727151349762",NA,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>","Cointelegraph",16,FALSE,FALSE,NA,NA
"RT @TheDustyBC: JUST IN: Binance Has A Special Team That is Training Law Enforcement Around the World to Combat #Crypto Crime",FALSE,0,NA,2022-10-03 17:41:22,FALSE,NA,"1576990808598724610",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","moreforeli",21,TRUE,FALSE,NA,NA
"@booboo_patty @StuYoungXRP @TNPFIT @XRPArmyNews1 Shysters, Shysters, everywhere; Genuine fraud for the SEC to follo… https://t.co/G99uVUhSNW",FALSE,1,"booboo_patty",2022-10-03 17:38:48,TRUE,NA,"1576990164362334208","1411759709024104452","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","HediganEmmett",1,FALSE,FALSE,NA,NA
"Kim Kardashian settles with @SECGov over crypto promotion https://t.co/seRKtOc9jM",FALSE,0,NA,2022-10-03 17:38:45,FALSE,NA,"1576990148868575232",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","consumeraction",0,FALSE,FALSE,NA,NA
"RT @Mik96483431: Crypto exchange Binance has built a specialist team to teach law enforcement officers about the ins and outs of cryptocurr…",FALSE,0,NA,2022-10-03 17:31:28,FALSE,NA,"1576988316628652045",NA,"<a href=""https://booksaboutbitcoin.com"" rel=""nofollow"">booksbitcoin</a>","BooksBitcoin",1,TRUE,FALSE,NA,NA
"RT @kgittleson: Getting in on true crime podcasts and being charged with crypto scams all in one day is peak 2022.",FALSE,0,NA,2022-10-03 17:27:37,FALSE,NA,"1576987347383508994",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Humadh_",1,TRUE,FALSE,NA,NA
"Binance has received Presidential approval in the nation of Kazakhstan.
The country will also join the Law Enforcem… https://t.co/XczscHNofN",FALSE,2,NA,2022-10-03 17:13:22,TRUE,NA,"1576983762662871040",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","CoinMicroscope",0,FALSE,FALSE,NA,NA
"If Kardashian is “Martha Stewarted” - IE, the only person paying for common financial crime is a woman, it will be… https://t.co/rIQMc7DnOr",FALSE,1,NA,2022-10-03 17:10:14,TRUE,NA,"1576982972913238018",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","HollyBSorensen",0,FALSE,FALSE,NA,NA
"Getting in on true crime podcasts and being charged with crypto scams all in one day is peak 2022. https://t.co/rRrZ13jaXx",FALSE,4,NA,2022-10-03 17:10:02,FALSE,NA,"1576982924028948480",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","kgittleson",1,FALSE,FALSE,NA,NA
"Crypto exchange Binance has built a specialist team to teach law enforcement officers about the ins and outs of cry… https://t.co/7Uhe3BGlxF",FALSE,1,NA,2022-10-03 17:06:11,TRUE,NA,"1576981956361089024",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Mik96483431",1,FALSE,FALSE,NA,NA
"Kim Kardashian charged with crypto touting. Such charge is sufficient enough, relative to the nature of the crime,… https://t.co/RYjOG5Nxzu",FALSE,0,NA,2022-10-03 17:02:42,TRUE,NA,"1576981078522626048",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","SaLtYdOgZ",0,FALSE,FALSE,NA,NA
"Binance and Kazakhstan signed an agreement to combat financial crime! #crypto #scam #news… https://t.co/K78KmwJiSI",FALSE,0,NA,2022-10-03 17:00:02,TRUE,NA,"1576980407643357190",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>","Worgence",0,FALSE,FALSE,NA,NA
"JUST IN: How #Binance is Training Law Enforcement Around the World to Combat #crypto Crime",FALSE,0,NA,2022-10-03 16:53:20,FALSE,NA,"1576978721873055744",NA,"<a href=""https://pipedream.com"" rel=""nofollow"">Pipedream, Inc</a>","Terse_tech",0,FALSE,FALSE,NA,NA
"RT @TheDustyBC: JUST IN: Binance Has A Special Team That is Training Law Enforcement Around the World to Combat #Crypto Crime",FALSE,0,NA,2022-10-03 16:52:47,FALSE,NA,"1576978584006463488",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CoinsKid90",21,TRUE,FALSE,NA,NA
"@0xjuandavid @owocki @Crypto_McKenna Ah, yes. Tourist areas are high crime areas. As are plenty residential area.",FALSE,1,"0xjuandavid",2022-10-03 16:49:40,FALSE,"1576976709324111881","1576977797083299841","634086212","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SugarRayLaoshi",0,FALSE,FALSE,NA,NA
"RT @CryptoRedivex: How Binance is Training Law Enforcement Around the World to Combat Crypto Crime https://t.co/TYopESZoh9 #cryptocurrency…",FALSE,0,NA,2022-10-03 16:31:23,FALSE,NA,"1576973196305252353",NA,"<a href=""https://booksaboutbitcoin.com"" rel=""nofollow"">booksbitcoin</a>","BooksBitcoin",1,TRUE,FALSE,NA,NA
"@KevenLamontagne @crypto An just like K K and Elon musk. They get fined. Like poor middle class and black. They wou… https://t.co/kRvE7jgKL8",FALSE,4,"KevenLamontagne",2022-10-03 16:31:07,TRUE,"1576925358582272000","1576973128651386880","1538810103570243584","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","DblueTrue",1,FALSE,FALSE,NA,NA
"How Binance is Training Law Enforcement Around the World to Combat Crypto Crime
Crypto exchange Binance has built a… https://t.co/7GTSSJiW2u",FALSE,0,NA,2022-10-03 16:28:53,TRUE,NA,"1576972566920658946",NA,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Mars Signals News</a>","MarsSignals",0,FALSE,FALSE,NA,NA
"How Binance is Training Law Enforcement Around the World to Combat Crypto Crime https://t.co/n5TPT9CVA9",FALSE,0,NA,2022-10-03 16:26:34,FALSE,NA,"1576971984986062849",NA,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>","bouncenationke",0,FALSE,FALSE,NA,NA
"@CryptoGodJohn once people realized it was filled with wash trading a lot of them bailed.

https://t.co/0cxErNOCoe

https://t.co/UjU6G7LH2r",FALSE,0,"CryptoGodJohn",2022-10-03 16:26:31,FALSE,"1576971448882982914","1576971972273127426","210623431","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","DrewM987",0,FALSE,FALSE,NA,NA
"How Binance is Training Law Enforcement Around the World to Combat Crypto Crime https://t.co/TYopESZoh9 #cryptocurrency #bitcoin #blockchain",FALSE,0,NA,2022-10-03 16:13:35,FALSE,NA,"1576968716465897472",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","CryptoRedivex",1,FALSE,FALSE,NA,NA
"RT @TheDustyBC: JUST IN: Binance Has A Special Team That is Training Law Enforcement Around the World to Combat #Crypto Crime",FALSE,0,NA,2022-10-03 16:11:14,FALSE,NA,"1576968127187156992",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","arenicus",21,TRUE,FALSE,NA,NA
"@Tom_Winter Again, if you've got the checkbook balance, it's not a crime. Can she explain crypto currency?",FALSE,1,"Tom_Winter",2022-10-03 16:11:06,FALSE,"1576899284699557890","1576968091011264512","27101698","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","iamnottense",0,FALSE,FALSE,NA,NA
"@tkempz @Rothmus Apparently it also happens in crime gangs, as a form of torture, punishment, etc",FALSE,8,"tkempz",2022-10-03 16:03:01,FALSE,"1576951022349479938","1576966057520402433","736332867026853888","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Crypto__Yogi",0,FALSE,FALSE,NA,NA
"RT @ramsden_cora: DeFi Has Become Crypto Crime’s Main Arena, Crystal Blockchain Says $TTC #TechTrees https://t.co/W7pVafozuy",FALSE,0,NA,2022-10-03 16:01:43,FALSE,NA,"1576965729999413248",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ChloeCecillia1",7,TRUE,FALSE,NA,NA
